Smart Contract, Total Opcodes, Total Jumps, Solved Jumps, Definitely unreachable jumps, Maybe unreachable jumps, Total solved Jumps, Unsound jumps, Maybe unsound jumps, % Total Solved, Time (millis), Time lost to get Storage, Actual time, Notes 
0xc053308c25597ac6447ccfbf25bb08bfdf03b596, 1354, 84, 81, 3, 0, 84, 0, 0, 1.0, 461, 0, 461, {"definitely_unreachable_jumps":3,"time_lost_to_get_storage":0,"address":"0xc053308c25597ac6447ccfbf25bb08bfdf03b596","current_thread":"pool-2-thread-6","jumps":84,"maybe_unreachable_jumps":0,"actual_time":461,"solved_jumps_percent":1,"unsound_jumps":0,"maybe_unsound_jumps":0,"time":461,"opcodes":1354,"resolved_jumps":84}
0x13b385a0cbc3296f14b342bad0e4fdf91ee08100, 2620, 187, 169, 18, 0, 187, 0, 0, 1.0, 791, 0, 791, {"definitely_unreachable_jumps":18,"time_lost_to_get_storage":0,"address":"0x13b385a0cbc3296f14b342bad0e4fdf91ee08100","current_thread":"pool-2-thread-2","jumps":187,"maybe_unreachable_jumps":0,"actual_time":791,"solved_jumps_percent":1,"unsound_jumps":0,"maybe_unsound_jumps":0,"time":791,"opcodes":2620,"resolved_jumps":187}
0xfa0460097248642d69bfb223bab5999507a8c23d, 1527, 107, 103, 4, 0, 107, 0, 0, 1.0, 952, 0, 952, {"definitely_unreachable_jumps":4,"time_lost_to_get_storage":0,"address":"0xfa0460097248642d69bfb223bab5999507a8c23d","current_thread":"pool-2-thread-5","jumps":107,"maybe_unreachable_jumps":0,"actual_time":952,"solved_jumps_percent":1,"unsound_jumps":0,"maybe_unsound_jumps":0,"time":952,"opcodes":1527,"resolved_jumps":107}
0x3b7c618156f8cef53e123a66166aaf915b30ba3e, 1643, 114, 110, 4, 0, 114, 0, 0, 1.0, 755, 0, 755, {"definitely_unreachable_jumps":4,"time_lost_to_get_storage":0,"address":"0x3b7c618156f8cef53e123a66166aaf915b30ba3e","current_thread":"pool-2-thread-3","jumps":114,"maybe_unreachable_jumps":0,"actual_time":755,"solved_jumps_percent":1,"unsound_jumps":0,"maybe_unsound_jumps":0,"time":755,"opcodes":1643,"resolved_jumps":114}
0x75b884711094aa9f407251892d28653d049fafbd, 1507, 107, 103, 4, 0, 107, 0, 0, 1.0, 936, 0, 936, {"definitely_unreachable_jumps":4,"time_lost_to_get_storage":0,"address":"0x75b884711094aa9f407251892d28653d049fafbd","current_thread":"pool-2-thread-4","jumps":107,"maybe_unreachable_jumps":0,"actual_time":936,"solved_jumps_percent":1,"unsound_jumps":0,"maybe_unsound_jumps":0,"time":936,"opcodes":1507,"resolved_jumps":107}
0x306c0b64c39fb8924b026f6b9418d38278fc3c3f, 1401, 111, 101, 10, 0, 111, 0, 0, 1.0, 585, 0, 585, {"definitely_unreachable_jumps":10,"time_lost_to_get_storage":0,"address":"0x306c0b64c39fb8924b026f6b9418d38278fc3c3f","current_thread":"pool-2-thread-2","jumps":111,"maybe_unreachable_jumps":0,"actual_time":585,"solved_jumps_percent":1,"unsound_jumps":0,"maybe_unsound_jumps":0,"time":585,"opcodes":1401,"resolved_jumps":111}
0xb0990e799314c516060b67a030fa5f5318baab69, 1672, 119, 112, 7, 0, 119, 0, 0, 1.0, 718, 0, 718, {"definitely_unreachable_jumps":7,"time_lost_to_get_storage":0,"address":"0xb0990e799314c516060b67a030fa5f5318baab69","current_thread":"pool-2-thread-1","jumps":119,"maybe_unreachable_jumps":0,"actual_time":718,"solved_jumps_percent":1,"unsound_jumps":0,"maybe_unsound_jumps":0,"time":718,"opcodes":1672,"resolved_jumps":119}
0x75272b96b7685834ef49b406e6a333ea28b10860, 1024, 85, 79, 6, 0, 85, 0, 0, 1.0, 150, 0, 150, {"definitely_unreachable_jumps":6,"time_lost_to_get_storage":0,"address":"0x75272b96b7685834ef49b406e6a333ea28b10860","current_thread":"pool-2-thread-2","jumps":85,"maybe_unreachable_jumps":0,"actual_time":150,"solved_jumps_percent":1,"unsound_jumps":0,"maybe_unsound_jumps":0,"time":150,"opcodes":1024,"resolved_jumps":85}
0xcaa7f414906138a05051ecb759163dcc20514510, 2299, 159, 151, 8, 0, 159, 0, 0, 1.0, 779, 0, 779, {"definitely_unreachable_jumps":8,"time_lost_to_get_storage":0,"address":"0xcaa7f414906138a05051ecb759163dcc20514510","current_thread":"pool-2-thread-3","jumps":159,"maybe_unreachable_jumps":0,"actual_time":779,"solved_jumps_percent":1,"unsound_jumps":0,"maybe_unsound_jumps":0,"time":779,"opcodes":2299,"resolved_jumps":159}
0xf7783e451fcbf7ccc2e15b7fee4f534b41ecd6e4, 1510, 107, 103, 4, 0, 107, 0, 0, 1.0, 1114, 0, 1114, {"definitely_unreachable_jumps":4,"time_lost_to_get_storage":0,"address":"0xf7783e451fcbf7ccc2e15b7fee4f534b41ecd6e4","current_thread":"pool-2-thread-4","jumps":107,"maybe_unreachable_jumps":0,"actual_time":1114,"solved_jumps_percent":1,"unsound_jumps":0,"maybe_unsound_jumps":0,"time":1114,"opcodes":1510,"resolved_jumps":107}
0x3932f366886d2b981485503a182173da80d15c97, 1201, 90, 88, 2, 0, 90, 0, 0, 1.0, 604, 0, 604, {"definitely_unreachable_jumps":2,"time_lost_to_get_storage":0,"address":"0x3932f366886d2b981485503a182173da80d15c97","current_thread":"pool-2-thread-1","jumps":90,"maybe_unreachable_jumps":0,"actual_time":604,"solved_jumps_percent":1,"unsound_jumps":0,"maybe_unsound_jumps":0,"time":604,"opcodes":1201,"resolved_jumps":90}
0xb30aef19a72d235090100795dacfaf529813f1f3, 1389, 110, 101, 9, 0, 110, 0, 0, 1.0, 842, 0, 842, {"definitely_unreachable_jumps":9,"time_lost_to_get_storage":0,"address":"0xb30aef19a72d235090100795dacfaf529813f1f3","current_thread":"pool-2-thread-3","jumps":110,"maybe_unreachable_jumps":0,"actual_time":842,"solved_jumps_percent":1,"unsound_jumps":0,"maybe_unsound_jumps":0,"time":842,"opcodes":1389,"resolved_jumps":110}
0xe536920e8256d58Ca9356899bcc36C4F14E76a2c, 2936, 273, 240, 33, 0, 273, 0, 0, 1.0, 2065, 0, 2065, {"definitely_unreachable_jumps":33,"time_lost_to_get_storage":0,"address":"0xe536920e8256d58Ca9356899bcc36C4F14E76a2c","current_thread":"pool-2-thread-6","jumps":273,"maybe_unreachable_jumps":0,"actual_time":2065,"solved_jumps_percent":1,"unsound_jumps":0,"maybe_unsound_jumps":0,"time":2065,"opcodes":2936,"resolved_jumps":273}
0x78791ee453093a33486a7a5c5e425f998f63a785, 1198, 85, 85, 0, 0, 85, 0, 0, 1.0, 604, 0, 604, {"definitely_unreachable_jumps":0,"time_lost_to_get_storage":0,"address":"0x78791ee453093a33486a7a5c5e425f998f63a785","current_thread":"pool-2-thread-4","jumps":85,"maybe_unreachable_jumps":0,"actual_time":604,"solved_jumps_percent":1,"unsound_jumps":0,"maybe_unsound_jumps":0,"time":604,"opcodes":1198,"resolved_jumps":85}
0x62fb2cdaf98b4851920548e991e14445721ad952, 1485, 103, 99, 4, 0, 103, 0, 0, 1.0, 713, 0, 713, {"definitely_unreachable_jumps":4,"time_lost_to_get_storage":0,"address":"0x62fb2cdaf98b4851920548e991e14445721ad952","current_thread":"pool-2-thread-1","jumps":103,"maybe_unreachable_jumps":0,"actual_time":713,"solved_jumps_percent":1,"unsound_jumps":0,"maybe_unsound_jumps":0,"time":713,"opcodes":1485,"resolved_jumps":103}
0x7c6ECf809bc86518458fcC87CdC73B9a4289Cc40, 2953, 275, 238, 37, 0, 275, 0, 0, 1.0, 2189, 0, 2189, {"definitely_unreachable_jumps":37,"time_lost_to_get_storage":0,"address":"0x7c6ECf809bc86518458fcC87CdC73B9a4289Cc40","current_thread":"pool-2-thread-5","jumps":275,"maybe_unreachable_jumps":0,"actual_time":2189,"solved_jumps_percent":1,"unsound_jumps":0,"maybe_unsound_jumps":0,"time":2189,"opcodes":2953,"resolved_jumps":275}
0xa25150b69733D6834628613E712934C279BEadF7, 1907, 171, 161, 10, 0, 171, 0, 0, 1.0, 1554, 0, 1554, {"definitely_unreachable_jumps":10,"time_lost_to_get_storage":0,"address":"0xa25150b69733D6834628613E712934C279BEadF7","current_thread":"pool-2-thread-2","jumps":171,"maybe_unreachable_jumps":0,"actual_time":1554,"solved_jumps_percent":1,"unsound_jumps":0,"maybe_unsound_jumps":0,"time":1554,"opcodes":1907,"resolved_jumps":171}
0xa151e7a30b805d399106bef9ee6b4a463232b643, 1516, 107, 103, 4, 0, 107, 0, 0, 1.0, 1252, 0, 1252, {"definitely_unreachable_jumps":4,"time_lost_to_get_storage":0,"address":"0xa151e7a30b805d399106bef9ee6b4a463232b643","current_thread":"pool-2-thread-3","jumps":107,"maybe_unreachable_jumps":0,"actual_time":1252,"solved_jumps_percent":1,"unsound_jumps":0,"maybe_unsound_jumps":0,"time":1252,"opcodes":1516,"resolved_jumps":107}
